"01";"603";"469";"101";"7";"2";"с Прослауха";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"469";"106";"1";"2";"п Капустинка";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"480";"000";"5";"1";"Ситниковский сельсовет";"с Ситниково";;"000";"0";14.06.2013;01.01.2014
"01";"603";"480";"000";"5";"2";"Населенные пункты, входящие в состав сельского поселения Ситниковский сельсовет Баевского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"480";"101";"4";"2";"с Ситниково";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"000";"000";"7";"1";"Бийский муниципальный район";"г Бийск";"Пояснение: входит в состав городского округа город Бийск";"000";"0";14.06.2013;01.01.2014
"01";"604";"400";"000";"9";"1";"Сельские поселения Бийского муниципального района/";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"410";"000";"5";"1";"Большеугреневский сельсовет";"с Большеугренево";;"000";"0";14.06.2013;01.01.2014
"01";"604";"410";"000";"5";"2";"Населенные пункты, входящие в состав сельского поселения Большеугреневский сельсовет Бийского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"410";"101";"4";"2";"с Большеугренево";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"415";"000";"1";"1";"Верх-Бехтемирский сельсовет";"с Верх-Бехтемир";;"000";"0";14.06.2013;01.01.2014
"01";"604";"415";"000";"1";"2";"Населенные пункты, входящие в состав сельского поселения Верх-Бехтемирский сельсовет Бийского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"415";"101";"0";"2";"с Верх-Бехтемир";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"417";"000";"6";"1";"Верх-Катунский сельсовет";"с Верх-Катунское";;"000";"0";14.06.2013;01.01.2014
"01";"604";"417";"000";"6";"2";"Населенные пункты, входящие в состав сельского поселения Верх-Катунский сельсовет Бийского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"417";"101";"5";"2";"с Верх-Катунское";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"417";"106";"5";"2";"п Междуречье";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"417";"111";"4";"2";"п Усть-Катунь";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"417";"116";"9";"2";"п Чуйский";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"422";"000";"6";"1";"Енисейский сельсовет";"с Енисейское";;"000";"0";14.06.2013;01.01.2014
"01";"604";"422";"000";"6";"2";"Населенные пункты, входящие в состав сельского поселения Енисейский сельсовет Бийского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"422";"101";"5";"2";"с Енисейское";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"424";"000";"0";"1";"Заринский сельсовет";"п Заря";;"000";"0";14.06.2013;01.01.2014
"01";"604";"424";"000";"0";"2";"Населенные пункты, входящие в состав сельского поселения Заринский сельсовет Бийского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"424";"101";"2";"2";"п Заря";;;"000";"0";14.06.2013;01.01.2014
